timestamp,price
2010-11-30T00:00:00,0.2375098386
2010-12-01T00:00:00,0.1981676298
2010-12-02T00:00:00,0.227950949
2010-12-03T00:00:00,0.220832347
2010-12-04T00:00:00,0.2298751927
2010-12-05T00:00:00,0.2215556479
2010-12-06T00:00:00,0.1937487057
2010-12-07T00:00:00,0.2090445327
2010-12-08T00:00:00,0.2122737838
2010-12-09T00:00:00,0.2174348378
2010-12-10T00:00:00,0.1958644176
2010-12-11T00:00:00,0.1952682723
2010-12-12T00:00:00,0.197958499
2010-12-13T00:00:00,0.2057951023
2010-12-14T00:00:00,0.211220874
2010-12-15T00:00:00,0.2212486154
2010-12-16T00:00:00,0.217743395
2010-12-17T00:00:00,0.2295804863
2010-12-18T00:00:00,0.2255106524
2010-12-19T00:00:00,0.2236441449
2010-12-20T00:00:00,0.224479777
2010-12-21T00:00:00,0.2435661162
2010-12-22T00:00:00,0.2456857041
2010-12-23T00:00:00,0.2464877287
2010-12-24T00:00:00,0.2322081915
2010-12-25T00:00:00,0.2284700882
2010-12-26T00:00:00,0.2295978917
2010-12-27T00:00:00,0.2391508294
2010-12-28T00:00:00,0.2481809816
2010-12-29T00:00:00,0.251902451
2010-12-30T00:00:00,0.2714795297
2010-12-31T00:00:00,0.2754598569
2011-01-01T00:00:00,0.2755084166
2011-01-02T00:00:00,0.2758160579
2011-01-03T00:00:00,0.2756995637
2011-01-04T00:00:00,0.2730261681
2011-01-05T00:00:00,0.2762837248
2011-01-06T00:00:00,0.2748258573
2011-01-07T00:00:00,0.2752257606
2011-01-08T00:00:00,0.2899561945
2011-01-09T00:00:00,0.2954902931
2011-01-10T00:00:00,0.2954706631
2011-01-11T00:00:00,0.2972443014
2011-01-12T00:00:00,0.3008548129
2011-01-13T00:00:00,0.3035338577
2011-01-14T00:00:00,0.3055127616
2011-01-15T00:00:00,0.3827990592
2011-01-16T00:00:00,0.3664045184
2011-01-17T00:00:00,0.3594180546
2011-01-18T00:00:00,0.3482454701
2011-01-19T00:00:00,0.2926252085
2011-01-20T00:00:00,0.3001760932
2011-01-21T00:00:00,0.3296307422
2011-01-22T00:00:00,0.3560360304
2011-01-23T00:00:00,0.4064686263
2011-01-24T00:00:00,0.3960122119
2011-01-25T00:00:00,0.388618147
2011-01-26T00:00:00,0.3913279734
2011-01-27T00:00:00,0.3843478753
2011-01-28T00:00:00,0.3867608354
2011-01-29T00:00:00,0.4096638023
2011-01-30T00:00:00,0.4122570151
2011-01-31T00:00:00,0.433591683
2011-02-01T00:00:00,0.4755116511
2011-02-02T00:00:00,0.6364367804
2011-02-03T00:00:00,0.7320982588
2011-02-04T00:00:00,0.6669513593
2011-02-05T00:00:00,0.743056594
2011-02-06T00:00:00,0.8418621938
2011-02-07T00:00:00,0.8348126328
2011-02-08T00:00:00,0.8298381417
2011-02-09T00:00:00,0.8412632436
2011-02-10T00:00:00,0.9189511807
2011-02-11T00:00:00,0.9001692071
2011-02-12T00:00:00,0.9873486006
2011-02-13T00:00:00,0.9497816865
2011-02-14T00:00:00,0.9681943269
2011-02-15T00:00:00,0.9905161365
2011-02-16T00:00:00,0.9834696711
2011-02-17T00:00:00,0.9771210777
2011-02-18T00:00:00,0.9633720995
2011-02-19T00:00:00,0.8387159689
2011-02-20T00:00:00,0.9112334728
2011-02-21T00:00:00,0.8027584879
2011-02-22T00:00:00,0.8394646567
2011-02-23T00:00:00,0.8049699852
2011-02-24T00:00:00,0.8221823552
2011-02-25T00:00:00,0.9083283381
2011-02-26T00:00:00,0.8805451538
2011-02-27T00:00:00,0.9165984702
2011-02-28T00:00:00,0.8349082293
2011-03-01T00:00:00,0.7967631248
2011-03-02T00:00:00,0.8636518889
2011-03-03T00:00:00,0.8650304831
2011-03-04T00:00:00,0.8711146728
2011-03-05T00:00:00,0.8299508329
2011-03-06T00:00:00,0.835942292
2011-03-07T00:00:00,0.8402507399
2011-03-08T00:00:00,0.8152614044
2011-03-09T00:00:00,0.8148540146
2011-03-10T00:00:00,0.8179035132
2011-03-11T00:00:00,0.855316896
2011-03-12T00:00:00,0.8117377078
2011-03-13T00:00:00,0.8469413386
2011-03-14T00:00:00,0.8401058524
2011-03-15T00:00:00,0.8326759629
2011-03-16T00:00:00,0.8260241466
2011-03-17T00:00:00,0.8087942684
2011-03-18T00:00:00,0.7988734499
2011-03-19T00:00:00,0.7958278369
2011-03-20T00:00:00,0.7578458261
2011-03-21T00:00:00,0.7446159645
2011-03-22T00:00:00,0.7156513223
2011-03-23T00:00:00,0.7307710316
2011-03-24T00:00:00,0.7721577922
2011-03-25T00:00:00,0.7941185175
2011-03-26T00:00:00,0.8262195191
2011-03-27T00:00:00,0.8004623343
2011-03-28T00:00:00,0.8149820737
2011-03-29T00:00:00,0.8038501823
2011-03-30T00:00:00,0.7524430935
2011-03-31T00:00:00,0.7339660514
2011-04-01T00:00:00,0.7263857538
2011-04-02T00:00:00,0.7159891022
2011-04-03T00:00:00,0.7229545857
2011-04-04T00:00:00,0.7248829402
2011-04-05T00:00:00,0.6557698279
2011-04-06T00:00:00,0.6990684085
2011-04-07T00:00:00,0.6761361756
2011-04-08T00:00:00,0.6907902205
2011-04-09T00:00:00,0.6890633747
